,pred
1347,6.616645328560119
1348,7.361197300284995
1349,6.849708926399369
1350,7.312595114563518
1351,6.771255266829459
1352,7.066473444681159
1353,7.125232697463865
1354,7.243895334500259
1355,6.0579517893390395
1356,7.31696005526458
1357,7.333429260364766
1358,6.792297001720625
1359,7.226087706716457
1360,7.079796998751585
1361,6.390023456110084
1362,6.869067340860821
1363,7.207774074757104
1364,7.355725616871732
1365,7.185483300635723
1366,6.69966432082178
1367,7.06651298681561
1368,6.068148852699717
1369,6.812467895358509
1370,7.312500233872505
1371,7.434029178282429
1372,7.0695670518072395
1373,6.801167928383766
1374,6.745130216472697
1375,6.8018398653991285
1376,6.018199013016382
1377,6.2824466243212145
1378,6.984913507287485
1379,6.81349962883406
1380,6.810835142278302
1381,6.028399927868151
1382,7.334383649871333
1383,7.216141202788042
1384,5.558175777123942
1385,6.6916686699955115
1386,6.7694270233681175
1387,6.8076055172336325
1388,7.193007901382624
1389,5.6597359076979625
1390,7.4082572806790985
1391,6.792297001720625
1392,6.404359924308121
1393,7.136130337662309
1394,7.333429260364766
1395,6.839014614500003
1396,7.129064159057924
1397,6.80493128116667
1398,6.800995305272141
1399,7.448534432304683
1400,6.85883808519391
1401,6.801291175423197
1402,7.54753997060982
1403,7.1753965963858715
1404,6.785228928225492
1405,5.9266563861145825
1406,5.997498375019825
1407,6.807456614172919
1408,6.858951232062315
1409,6.685217241286999
1410,7.2407843363012185
1411,5.678873908800586
1412,6.533639802371428
1413,7.132659498775942
1414,7.414705514956458
1415,7.125256029989039
1416,6.887925956452566
1417,6.549752632545859
1418,7.394424445015552
1419,6.786999890582829
1420,6.759073106198754
1421,6.861455185344968
1422,6.722717540393141
1423,6.795391137527101
1424,6.826380335053958
1425,7.113425619303619
1426,6.980686118897712
1427,7.151493866018241
1428,6.277188503122658
1429,7.40725430973496
1430,7.180153333693288
1431,6.715972303428305
1432,6.797378012725114
1433,6.822319193950957
1434,7.319757465147862
1435,7.903452975838193
1436,7.3430894666364415
1437,7.265318817446001
1438,6.702656419049227
1439,6.814887273868001
1440,6.596980802262458
1441,6.636166977614231
1442,6.594957784565067
1443,7.163773394176592
1444,7.174370603183887
1445,6.2279106391803785
1446,6.753110698420145
1447,6.733024356405059
1448,7.4362217088860625
1449,6.848829900140142
1450,7.51837847598473
1451,7.455678981746655
1452,7.481946961567539
1453,6.778402545949887
1454,6.8018398653991285
1455,6.757710830846263
1456,7.173212527923714
1457,7.333429260364766
1458,6.429958324479351
1459,7.169967168172686
1460,6.174115103750531
1461,6.804161116779913
1462,6.740575524481616
1463,7.230156707060027
1464,7.333429260364766
1465,7.337003120849288
1466,6.938850674078926
1467,6.800924480783745
1468,7.331684813266699
1469,6.688740623355221
1470,7.259039750490757
1471,7.142678050883056
1472,7.183889448020577
1473,6.7297472119425095
1474,6.754895402270607
1475,6.787347618011994
1476,7.008078478427977
1477,6.309317330307598
1478,6.810835142278302
1479,7.306362173789619
1480,7.460765540526371
1481,7.032210999305108
1482,7.332621378043176
1483,7.302991119977212
1484,7.415056883548278
1485,7.333429260364766
1486,6.871304314894072
1487,6.792896577154104
1488,7.483665560804521
1489,6.51348350980229
1490,7.445775862137047
1491,6.240271420008185
1492,7.140585750134444
1493,6.772594648779448
1494,6.759516361873562
1495,7.485563872955072
1496,7.0622484234113845
1497,6.594957784565067
1498,7.208143571796677
1499,7.342001648688324
1500,7.1105895350707025
1501,6.869434429759946
1502,6.794668280059457
1503,6.9137886180244434
1504,7.160282748559942
1505,7.394424445015552
1506,6.13704109697895
1507,7.244115666714733
1508,5.488324761583975
1509,5.878579009283845
1510,6.861938754546534
1511,6.735188883825084
1512,6.643401472875666
1513,6.6347312486147
1514,7.181299844954124
1515,6.672782051865828
1516,7.334383649871333
1517,7.0562382050822645
1518,7.151493866018241
1519,7.796157046786426
1520,7.1484136427099045
1521,7.196232111878951
1522,7.274361261288476
1523,7.398102383074883
1524,6.849708926399369
1525,6.738331659674616
1526,6.792896577154104
1527,6.7694270233681175
1528,7.213894866405985
1529,6.719934932820397
1530,7.333429260364766
1531,6.871304314894072
1532,6.728627739171904
1533,7.539380884322137
1534,6.800924480783745
1535,6.66929794819442
1536,7.483665560804521
1537,7.503288051194587
1538,6.426898516102454
1539,6.871304314894072
1540,7.4557881779597235
1541,7.441212000147883
1542,7.164341771597639
1543,7.021866889223219
1544,6.0868785112730395
1545,7.718050560781624
1546,7.362550316538
1547,7.087403386854394
1548,6.961407438581281
1549,6.676959800925568
1550,6.36706705726365
1551,6.888831618135454
1552,6.9899542015423295
1553,7.140989584215031
1554,7.11166486534883
1555,7.1187333536667605
1556,6.826380335053958
1557,5.443749251990763
1558,7.13422875850221
1559,6.740575524481616
1560,7.048415807318411
1561,6.966684097984483
1562,6.722077900335099
1563,7.4053423210462315
1564,6.828888687410639
1565,6.738331659674616
1566,7.191900585937747
1567,6.891836535437361
1568,5.964356910965708
1569,7.303832865582056
1570,7.2874196877131885
1571,6.188711825292945
1572,6.700323808316171
1573,7.164341771597639
1574,6.823123035576135
1575,7.334383649871333
1576,6.868723730562838
1577,7.347045895111858
1578,6.826380335053958
1579,7.394424445015552
1580,6.024796862157807
1581,6.951775697684744
1582,7.629984387052161
1583,7.654768738712992
1584,7.307844090839826
1585,6.650768915840745
1586,6.249949787649946
1587,6.268179454430286
1588,7.273604396163767
1589,7.118329581530063
1590,7.2975529698997175
1591,7.438111871725562
1592,6.755600203184349
1593,7.333429260364766
1594,6.689134876468532
1595,6.22821476287814
1596,7.492686194518554
1597,7.249902464427707
1598,7.266670127658002
1599,6.667062409104325
1600,6.820927506849782
1601,7.321565593155288
1602,7.06929231647488
1603,7.130052703249994
1604,7.053789880760739
1605,6.826380335053958
1606,7.452998730470008
1607,7.370356561808616
1608,7.333429260364766
1609,7.34631441262774
1610,7.331693482191728
1611,6.793623456625037
1612,7.261159114848887
1613,7.128950297795209
1614,7.196694352345727
1615,7.429534130280801
1616,7.51837847598473
1617,7.366575938192193
1618,7.165958550752606
1619,6.723405018844034
1620,7.164341771597639
1621,7.6730898052571455
1622,7.362550316538
1623,6.816169619356069
1624,7.3958401984417454
1625,7.164341771597639
1626,7.345538535636325
1627,6.969977150443326
1628,7.164341771597639
1629,6.938552259373991
1630,6.819924698012411
1631,6.967563343035779
1632,7.110913211998577
1633,7.336612221187941
1634,7.41380326916975
1635,7.253885277647779
1636,6.804619230852423
1637,6.826943264289135
1638,6.683313607853493
1639,6.531236368562125
1640,6.813695161454118
1641,7.3154002728210274
1642,7.333429260364766
1643,7.117575355794937
1644,6.896617219603226
1645,6.9956500033507165
1646,6.619201724892602
1647,7.167434697977949
1648,7.272378890600418
1649,7.8262829098430915
1650,6.849708926399369
1651,7.472828619958417
1652,7.2975529698997175
1653,6.772594648779448
1654,7.108345731604044
1655,7.397489880391577
1656,7.464605893293217
1657,6.988965001664674
1658,6.777581069408974
1659,7.55246229109894
1660,7.1669135342812025
1661,7.185736348290119
1662,6.748242321169173
1663,7.453850079648146
1664,7.357865095891586
1665,7.239710041184468
1666,7.277699334791717
1667,7.077329267306604
1668,7.056323812484045
1669,7.281119393645485
1670,6.9252902020256855
1671,6.784313543610108
1672,7.443975171978021
1673,6.44871983504253
1674,6.743392740575241
1675,6.710045774844811
1676,7.333429260364766
1677,7.0680648391086045
1678,7.004801289347933
1679,6.849708926399369
1680,7.455254904061993
1681,7.278442472865873
1682,7.529115585378614
1683,6.75157393255279
1684,7.385863872955071
1685,6.723752155949507
1686,7.093704077053916
1687,7.365240470641794
1688,7.2422135135085295
1689,7.174370603183887
1690,6.622043983227153
1691,6.74409731150912
1692,5.849870915465964
1693,6.801666380993556
1694,7.528554408357934
1695,7.297971694459153
1696,6.92856513121782
1697,6.960259226581237
1698,7.192093639205052
1699,6.849708926399369
1700,7.091471277720484
1701,7.318535113924644
1702,6.57719175980269
1703,7.335628630812042
1704,6.772594648779448
1705,7.273604396163767
1706,6.8200186642329905
1707,6.7360366398957865
1708,7.206677573021492
1709,6.772433634617628
1710,7.306026572130229
1711,7.3284593248945065
1712,6.121435184371191
1713,6.868234121538632
1714,6.77291101160785
1715,7.2575683867880825
1716,7.4166621707371725
1717,6.732941075899888
1718,6.805116333806776
1719,7.252991640590434
1720,6.998240067681521
1721,7.299653342882271
1722,6.918649069889634
1723,6.852523427033045
1724,7.179803386854394
1725,7.254081889189072
1726,7.263072108635438
1727,7.138204760298457
1728,7.13422875850221
1729,7.335628630812042
1730,7.188409197564963
1731,7.44597671759306
1732,7.043327279155423
1733,7.483665560804521
1734,7.017769911931896
1735,6.9171349829443205
1736,6.687356832365522
1737,7.061909803943507
1738,6.975749339124821
1739,7.0895890467671325
1740,7.333429260364766
1741,5.767833434607573
1742,7.218686947159898
1743,6.849708926399369
1744,7.40494630057315
1745,7.385863872955071
1746,7.098900133671534
1747,7.14153875175565
1748,7.125326046543124
1749,7.258775017103622
1750,7.578152391517803
1751,7.142646619786909
1752,7.214784336301218
1753,7.443292688939238
1754,7.333429260364766
1755,6.823123035576135
1756,6.810903510479309
1757,7.210544889300693
1758,6.455926883463795
1759,6.854299987714271
1760,7.413779297394544
1761,7.1638651826496025
1762,6.881592430620656
1763,7.209997052887161
1764,7.250294471056832
1765,6.739702237612291
1766,6.698526313505172
1767,6.728340732544541
1768,7.055460105642936
1769,7.471375446152569
1770,6.772620339149584
1771,7.335628630812042
1772,7.126570151367592
1773,6.777581069408974
1774,7.003017487460877
1775,6.749523943071166
1776,7.180099372694614
1777,7.085929119178782
1778,6.683795335419361
1779,7.0401299828866835
1780,6.832142951837186
1781,7.265318817446001
1782,6.899816598130606
1783,7.51837847598473
1784,7.506664573354503
1785,6.972910666963995
1786,6.990853298553788
1787,7.039790475184724
1788,7.300829796039019
1789,7.2104187462684
1790,7.106758722639762
1791,6.747861688740651
1792,6.73174535510351
1793,6.869294180154511
1794,7.579047755001269
1795,7.518552700102122
1796,7.487590583960799
1797,7.612487474128562
1798,5.973840510431338
1799,6.74696165789281
1800,6.734038140981447
1801,7.705963064565946
1802,7.255858453325138
1803,6.970404162112816
1804,6.986757160728039
1805,6.8564178935612095
1806,7.109649422299608
1807,7.30002347834262
1808,7.472909371129299
1809,7.518552700102122
1810,7.278442472865873
1811,6.565082408674416
1812,7.030877892332217
1813,6.6963753917335485
1814,7.350368637127534
1815,7.176365987823544
1816,7.333429260364766
1817,7.04006230066683
1818,6.661267045318058
1819,6.959143845326098
1820,7.483665560804521
1821,7.173529609348288
1822,6.806462968510817
1823,6.325764314361271
1824,6.666645410570156
1825,6.583524230635447
1826,7.094356901661209
1827,6.713893031717471
1828,7.046733570462157
1829,7.410087688659933
1830,6.699834343151162
1831,6.957214960486178
1832,7.166193503486483
1833,7.452226152334081
1834,6.729994058078407
1835,7.118914924041252
1836,6.317949368701391
1837,7.369528414038212
1838,6.867854473661566
1839,7.483665560804521
1840,7.295633341051919
1841,6.951751177138243
1842,7.1541192943181615
1843,7.240102683175179
1844,6.910673734098269
1845,6.661267045318058
1846,6.828888687410639
1847,7.051388251540854
1848,7.274597653348699
1849,6.790627509927134
1850,7.431846444168092
1851,7.128950297795209
1852,7.333429260364766
1853,6.714201859054208
1854,6.672129306669154
1855,6.985926437756911
1856,6.860810386338577
1857,7.274196465322445
1858,7.261139023302819
1859,6.759389711244593
1860,6.6389507690063985
1861,7.334383649871333
1862,7.2238544069523325
1863,7.46512332012617
1864,7.149780378549909
1865,7.274844400833242
1866,7.253613848902724
1867,6.678307777591037
1868,6.525101757680488
1869,7.332621378043176
1870,6.848829900140142
1871,7.160316681669793
1872,6.708633590350311
1873,7.549416651767356
1874,7.414540130504915
1875,7.425185831275452
1876,7.245326046543124
1877,6.9299660641256215
1878,7.35132688543279
1879,6.584679783260517
1880,6.848098288453428
1881,7.273604396163767
1882,7.378560711850829
1883,6.179217877931148
1884,7.5507168492844094
1885,7.5844840762290096
1886,7.333429260364766
1887,6.98452519350051
1888,7.242845142951734
1889,7.395103852767031
1890,7.056144914265142
1891,7.128950297795209
1892,7.151138372019139
1893,7.18199657030194
1894,7.081936490098067
1895,5.795253755840634
1896,6.7580699511477516
1897,7.052274717324698
1898,7.503288051194587
1899,7.141579879224658
1900,7.401631311469804
1901,6.771608895414894
1902,7.208430302810463
1903,6.768742648699476
1904,7.48291622903555
1905,7.036372817851706
1906,7.362550316538
1907,7.433324052052406
1908,7.3601483147252615
1909,7.202520846515145
1910,7.1395573439232605
1911,6.687356832365522
1912,7.2871759630865665
1913,7.430230463735773
1914,6.946451331317048
1915,7.485735903448294
1916,6.849708926399369
1917,6.8200186642329905
1918,6.92992891098092
1919,6.361851752399141
1920,7.179803386854394
1921,7.00490401466724
1922,7.319601484239534
1923,7.2062385442046875
1924,6.92761378001965
1925,7.176365987823544
1926,7.335628630812042
1927,7.362550316538
1928,7.466160865968841
1929,7.0015910685576355
1930,7.151493866018241
1931,7.634202916369937
1932,7.2975529698997175
1933,7.506664573354503
1934,7.164341771597639
1935,7.333429260364766
1936,7.1086869430024615
1937,7.243775640420316
1938,7.125326046543124
1939,7.335628630812042
1940,6.982569993300485
1941,7.146341931426441
1942,7.418886525738327
1943,6.849708926399369
1944,7.3554987864326655
1945,6.848829900140142
1946,6.974737961832456
1947,7.170829862467374
1948,7.272058030348793
1949,6.759516361873562
1950,6.609231095199455
1951,7.333429260364766
1952,6.687356832365522
1953,7.3150636912414075
1954,6.799823206982766
1955,6.5504435833249355
1956,7.346437630135385
1957,7.415556949188791
1958,7.069257324649354
1959,7.265318817446001
1960,6.678906921694803
1961,6.743535324284428
1962,6.812858792473264
1963,7.309290501335616
1964,6.557776935212883
1965,7.284388637837186
1966,7.186733394176592
1967,7.3696061126147505
1968,6.77994811360227
1969,7.139278410285112
1970,7.086950107636508
1971,7.365240470641794
1972,6.910635229537872
1973,7.187036193244925
1974,7.181810877657476
1975,7.407113226905437
1976,7.011556074019969
1977,6.889592430620655
1978,6.849708926399369
1979,7.238990169947858
1980,7.319601484239534
1981,6.63894496933991
1982,7.083720817851706
1983,7.128603733734862
1984,7.33552608380534
1985,6.985395252646742
1986,7.4767513259805085
1987,7.154226128503608
1988,7.244943990215567
1989,7.176714721589681
1990,7.483665560804521
1991,7.215397537901846
1992,7.139652463097693
1993,7.51837847598473
1994,7.1499230609270406
1995,6.805116333806776
1996,7.283913816460564
1997,7.425107432685642
1998,6.969977150443326
1999,7.333429260364766
2000,7.073663989802919
2001,7.171424256740871
2002,7.2038164927801525
2003,7.248987183473433
2004,7.064944314247916
2005,7.224491967576898
2006,7.278442472865873
2007,6.792845196789736
2008,7.304484235025281
2009,7.0015910685576355
2010,7.334383649871333
2011,7.3406545044756175
2012,7.165958550752606
2013,7.592689379040085
2014,7.466160865968841
2015,7.303359417138674
2016,7.31425393220945
2017,6.6963753917335485
2018,7.203800492777021
2019,7.257161934563595
2020,6.713523863542326
2021,7.362550316538
2022,7.139036987296504
2023,7.220964609796401
2024,7.462202233238611
2025,6.966053789073774
2026,7.162281367620467
2027,6.6639436306858295
2028,6.788137122659652
2029,7.304547480861669
2030,7.196427931315182
2031,7.2239726393231045
2032,6.910922574067619
2033,7.290597442661848
2034,7.400032080515189
2035,6.760359074872651
2036,7.027319118610993
2037,7.1298160305726075
2038,7.1298160305726075
2039,6.759073106198754
2040,7.213772444358452
2041,6.72550747124535
2042,7.407113226905437
2043,6.6708550116611045
2044,7.33552608380534
2045,6.805116333806776
2046,7.573026004356686
2047,7.185736348290119
2048,7.483665560804521
2049,6.73174535510351
2050,7.41380326916975
2051,7.448700146034202
2052,7.455422876441539
2053,6.849708926399369
2054,7.094887820313617
2055,7.004412431942306
2056,7.26108408365976
2057,7.078082967817379
2058,6.734161029839887
2059,7.464605893293217
2060,7.742668842884496
2061,7.197621235315919
2062,7.0468480573445795
2063,6.755682188966853
2064,7.3284593248945065
2065,7.0086370820528785
2066,7.302750909662809
2067,7.3284593248945065
2068,7.4117680786964195
2069,6.523673461397436
2070,6.849708926399369
2071,7.171664958313825
2072,7.2975529698997175
2073,6.658817467805314
2074,7.185736348290119
2075,7.178698805034344
2076,7.2407843363012185
2077,6.767508047920825
2078,7.181810877657476
2079,6.8377366768462755
2080,7.328591145682344
2081,6.950385461502771
2082,6.849304281369303
2083,7.361104587120245
2084,7.499967033750127
2085,6.849708926399369
2086,6.6909414575028405
2087,6.927663538182114
2088,7.291403795140667
2089,6.619201724892602
2090,7.116104691992665
2091,7.518552700102122
2092,7.466160865968841
2093,6.680278552826573
2094,6.730629185936963
2095,7.168944951533475
2096,6.600049750745502
2097,7.281976085596434
2098,7.40950913524868
2099,7.400724748550673
2100,7.333429260364766
2101,7.282547278121785
2102,6.849708926399369
2103,7.321545090070494
2104,7.593840734468893
2105,7.2082382157846965
2106,7.3323627129609585
2107,7.180917291989741
2108,7.165958550752606
2109,7.330200465303141
2110,6.849708926399369
2111,7.464466253452894
2112,7.50213564028804
2113,6.762730217029506
2114,7.332137085684061
2115,7.335628630812042
2116,7.087963361866964
2117,6.415043449197019
2118,7.680491259245499
2119,6.8203146290161225
2120,7.169786661431573
2121,7.518552700102122
2122,7.355017469769372
2123,7.293955537402867
2124,7.667080036375036
2125,7.390369377370554
2126,7.312174228580748
2127,6.723752155949507
2128,6.849708926399369
2129,7.2248841266738735
2130,6.704994388331322
2131,7.455284591347838
2132,6.576015959335455
2133,7.483665560804521
2134,7.310397473874213
2135,7.3406545044756175
2136,7.356528063668342
2137,7.011262225457432
2138,7.261536612399616
2139,7.687727903552058
2140,7.216880317578562
2141,7.135144912280395
2142,6.792297001720625
2143,6.805116333806776
2144,7.3694978117564105
2145,7.3609729430006565
2146,6.530470084072094
2147,6.849708926399369
2148,6.849708926399369
2149,7.434516392658237
2150,7.483665560804521
2151,6.7530277112979045
2152,7.342864607376154
2153,6.799122049399107
2154,7.2204263530105255
2155,7.136953915205231
2156,7.116104691992665
2157,7.249959470607109
2158,6.668916535507856
2159,7.307188950794216
2160,6.849708926399369
2161,6.078317922681066
2162,7.069308954141002
2163,7.306087590633383
2164,7.261139023302819
2165,7.335628630812042
2166,6.862531933989397
2167,7.117940111857729
2168,7.212848821456224
2169,6.556540970908845
2170,6.892999568999325
2171,7.297806414123196
2172,7.304484235025281
2173,6.655147795166259
2174,7.224829693211292
2175,7.5649343953053165
2176,7.32535011797963
2177,7.283093553901161
2178,6.849708926399369
2179,7.303699326051725
2180,7.518552700102122
2181,7.0723915340396495
2182,6.756276642332024
2183,7.222757886482636
2184,6.743535324284428
2185,7.460765540526371
2186,6.762683851234584
2187,7.3284593248945065
2188,6.513282848318532
2189,7.257161934563595
2190,7.50215754441424
2191,7.328591145682344
2192,6.683088817831287
2193,7.298283378399281
2194,7.116104691992665
2195,7.306087590633383
2196,7.328591145682344
2197,6.92264386785225
2198,7.493748280534652
2199,6.851815090262254
2200,7.181896948307956
2201,6.9750774955965245
2202,7.483665560804521
2203,7.011005278966726
2204,7.310954630058826
2205,7.686036041702912
2206,7.328591145682344
2207,6.964381132538933
2208,7.273986311046704
2209,7.518552700102122
2210,7.345588687273951
2211,7.279284472473182
2212,7.582127487081723
2213,7.335628630812042
2214,7.450754891155015
2215,7.342864607376154
2216,7.273841015219721
2217,6.81083816834434
2218,7.175778200999159
2219,7.3694978117564105
2220,6.849708926399369
2221,7.253885277647779
2222,6.933947540490261
2223,6.502920424524663
2224,7.328591145682344
2225,7.542664572248239
2226,7.095114925425393
2227,7.230431541716081
2228,6.990097461665506
2229,7.055460105642936
2230,7.540465083757191
2231,7.286647863128662
2232,6.641409387837485
2233,6.567440271503765
2234,7.061515177882625
2235,6.849708926399369
2236,6.907105023769981
2237,7.169786661431573
2238,6.643673285447863
2239,7.273163816460563
2240,7.365240470641794
2241,6.839155777571121
2242,7.335886228493985
2243,6.849708926399369
2244,7.414510531695178
2245,6.991190491407111
2246,7.497689513983793
2247,6.6963753917335485
2248,7.064944314247916
2249,7.310144666929249
2250,6.849708926399369
2251,7.155727006582724
2252,7.095319089330308
2253,7.615625857439299
2254,6.7307572149594606
2255,7.077723035625886
2256,6.849708926399369
2257,7.011298104160071
2258,6.687356832365522
2259,7.152236161391476
2260,6.620312385373049
2261,7.33851789037976
2262,6.990964869121135
2263,7.442158798653486
2264,7.542664572248239
2265,7.335628630812042
2266,7.218686947159898
2267,7.508902406531284
2268,7.3284593248945065
2269,7.096916316998485
2270,7.335628630812042
2271,7.4035068858412965
2272,7.051803943775311
2273,7.273163816460563
2274,7.2611950728652195
2275,7.207948841399848
2276,7.571072723392473
2277,6.950385461502771
2278,6.658369040268887
2279,6.762683851234584
2280,6.659396574170569
2281,7.335628630812042
2282,7.35132688543279
2283,7.527761223957661
2284,7.3284593248945065
2285,6.849708926399369
2286,7.454124354062293
2287,6.849708926399369
2288,6.742258688636356
2289,7.265318817446001
2290,7.3284593248945065
2291,7.077329267306604
2292,7.281975718487265
2293,7.090688282823435
2294,7.151797868790357
2295,7.3284593248945065
2296,7.3284593248945065
2297,7.317359368573063
2298,6.693739003638851
2299,7.3284593248945065
2300,7.234548596660939
2301,7.089867051037244
2302,7.177007271337701
2303,6.385780866578532
2304,7.225705416597959
2305,7.173552568021469
2306,6.898599908940895
2307,7.144903189374065
2308,7.306087590633383
2309,7.580331831338474
2310,6.789116976263184
2311,7.303759839787736
2312,6.931714419303356
2313,6.888831618135454
2314,6.864257385501593
2315,7.191959846497062
2316,7.483665560804521
2317,7.313307496038055
2318,7.434029178282429
2319,7.924838617219764
2320,6.8680333782863725
2321,7.220222875019255
2322,7.414025727625946
2323,7.466160865968841
2324,7.116420380730796
2325,7.039790475184724
2326,7.071383963982921
2327,7.576527739707364
2328,7.126533467064242
2329,7.0919788294516755
2330,7.071468873179286
2331,6.544982077812637
2332,6.735188883825084
2333,7.2975529698997175
2334,7.241835063324622
2335,7.262844032060887
2336,7.25603528060783
2337,7.392960361486331
2338,6.849708926399369
2339,6.938940745227398
2340,7.3249617731412275
2341,7.279578817215468
2342,6.970799248008999
2343,6.682199456105549
2344,7.20337384083091
2345,7.311073978448181
2346,6.963649820682575
2347,7.308553361062476
2348,7.276833419018818
2349,7.134486244474799
2350,7.192701853988125
2351,7.483665560804521
2352,7.2575683867880825
2353,6.849708926399369
2354,7.454794372757749
2355,7.443975171978021
2356,7.334383649871333
2357,7.334088571142265
2358,7.483665560804521
2359,6.988494385639237
2360,7.4313750129364955
2361,7.644011533624669
2362,7.386655441042318
2363,7.398072406236929
2364,7.4313750129364955
2365,6.703055126322932
2366,7.375964753776112
2367,7.3759112778402836
2368,6.703055126322932
2369,6.703055126322932
2370,6.703055126322932
2371,7.375939635395777
2372,6.703055126322932
2373,7.423908399502452
2374,7.417221805770902
2375,6.703055126322932
2376,6.703055126322932
2377,7.4313750129364955
2378,7.585446729273176
2379,6.9104744809440115
2380,7.000407054964554
2381,6.982533542393513
2382,7.234142826164665
2383,6.93202161182856
2384,6.93202161182856
2385,6.93202161182856
2386,6.93202161182856
2387,6.93202161182856
2388,6.93202161182856
2389,6.93202161182856
2390,7.209212070952302
2391,6.849708926399369
2392,7.4313750129364955
2393,6.813888882387314
2394,7.594972289206988
2395,6.963649820682575
2396,7.236046925199154
2397,7.287606220889602
2398,7.01290958235953
2399,6.915447512948398
2400,6.854595551974646
2401,7.480062657363183
2402,7.165958550752606
2403,7.165958550752606
2404,6.849708926399369
2405,6.754844352326658
2406,7.386655441042318
2407,7.386655441042318
2408,7.386655441042318
2409,7.386655441042318
2410,7.386655441042318
2411,7.386655441042318
2412,7.164341771597639
2413,7.151493866018241
2414,7.028189869556631
2415,7.506664573354503
2416,7.506664573354503
2417,6.849708926399369
2418,6.849708926399369
2419,7.6181806144061905
2420,6.7850551263229315
2421,6.7850551263229315
2422,6.7850551263229315
2423,6.7850551263229315
2424,6.7850551263229315
2425,6.7850551263229315
2426,7.3751173000575445
2427,7.119829009569921
2428,6.7850551263229315
2429,6.7850551263229315
2430,6.7850551263229315
2431,6.7850551263229315
2432,6.7850551263229315
2433,6.7850551263229315
2434,6.7850551263229315
2435,6.7850551263229315
2436,6.849708926399369
2437,7.369178720697769
2438,7.183889448020577
2439,6.923133359915256
2440,6.710281424609738
2441,6.904209152989701
2442,7.338487747904926
2443,6.765142545862323
2444,7.263238986830139
2445,7.247744123836037
2446,7.434641491716997
2447,6.805116333806776
2448,7.085929119178782
2449,7.350630572958587
2450,6.849708926399369
2451,7.3284593248945065
2452,6.994048131691073
2453,7.446030193528888
2454,6.6981708383757
2455,7.421381245114427
2456,7.278442472865873
2457,7.240373596260757
2458,7.121450843450617
2459,7.145117286313632
2460,6.98545293662873
2461,7.266853399589013
2462,6.8472847384789555
2463,7.41761933022207
2464,7.335628630812042
2465,6.512470084072095
2466,7.310144666929249
2467,6.130907043269933
2468,6.6001777375214985
2469,6.862224406871983
2470,7.23907581693457
2471,7.483665560804521
2472,7.049038042087855
2473,6.786632801683704
2474,6.92684932298032
2475,6.715124012746286
2476,6.678896845469422
2477,7.289037524141394
2478,7.315670332238179
2479,7.289037524141394
2480,6.689656007970606
2481,6.689656007970606
2482,6.689656007970606
2483,7.289037524141394
2484,7.289037524141394
2485,7.446030193528888
2486,6.818610994204006
2487,6.869067340860821
2488,6.818610994204006
2489,6.7850551263229315
2490,6.706263879203992
2491,7.84104286760351
2492,6.631396056971443
2493,6.863589811867439
2494,7.99022081572994
2495,6.7147222822197214
2496,6.456556804219394
2497,6.771255266829459
2498,7.403832470978135
2499,7.481827256693492
2500,7.27566381601352
2501,6.96917615261784
2502,6.74228650596047
2503,7.177256009847863
2504,6.809121622033497
2505,7.117009447466427
2506,7.999753728178238
2507,7.333117621583527
2508,6.925163125756256
2509,7.285581006415815
2510,6.950220874117608
2511,7.176887914994316
2512,7.52687409337167
2513,6.611932087281323
2514,7.499476602584465
2515,6.875889664952987
2516,7.171723450766664
2517,7.54753997060982
2518,6.788975019869662
2519,6.047537991134691
2520,7.415439607151998
2521,6.50791881149014
2522,5.562830690290374
2523,6.609570817624461
2524,6.93758983476766
2525,6.771622355728583
2526,6.95389059153463
2527,7.321579480598756
2528,6.332712967556214
2529,7.37729796194034
2530,6.89772105404576
2531,7.312500233872505
2532,6.848998909897521
2533,6.960537471340992
2534,6.527612760886706
2535,6.356659152718013
2536,6.028399927868151
2537,7.39724974648837
2538,7.432281548706583
2539,6.948577002142196
2540,6.82047097103288
2541,7.414705514956458
2542,7.2575683867880825
2543,7.176365987823544
2544,7.529794411517611
2545,6.571163482236758
2546,5.966183390602357
2547,7.333429260364766
2548,7.212253514583761
2549,6.771924104025264
2550,7.436249766948621
2551,7.393094355023103
2552,6.7011713895390566
2553,7.379959615740035
2554,7.2793929840563125
2555,6.814887273868001
2556,6.882440831171308
2557,6.824814175768868
2558,7.520475171978021
2559,7.164341771597639
2560,6.896889026015753
2561,6.344601813672545
2562,6.804161116779913
2563,7.4049823973474425
2564,7.3015405149693
2565,6.594443184340629
2566,5.760131902001405
2567,6.804699716955257
2568,6.175326041523123
2569,6.309317330307598
2570,7.0086370820528785
2571,7.37070124037354
2572,6.9153159471284535
2573,7.460765540526371
2574,7.040733122485736
2575,7.042620874117607
2576,7.367156167992415
2577,7.461751737814417
2578,5.878579009283845
2579,7.022206853962416
2580,6.854595551974646
2581,7.172100894742776
2582,7.0562382050822645
2583,6.567081785931771
2584,7.135892723139582
2585,5.9635662763197494
2586,6.811897228619132
2587,6.634947653362032
2588,5.829532450746379
2589,7.3570648576324595
2590,7.247605198436661
2591,6.842276620517561
2592,7.193112389549353
2593,7.032963847626577
2594,6.651139494465824
2595,7.373103097186938
2596,5.917932228948632
2597,7.333429260364766
2598,7.3871855314936905
2599,6.9200778998777075
2600,7.212243727515699
2601,6.848829900140142
2602,6.83830867253965
2603,7.629984387052161
2604,6.268179454430286
